x	y	feature
795.40076	3187.8813	Chat
799.9671	2716.814	Chat
816.59247	3261.0808	Ano1
821.4959	2723.862	Chat
826.83734	2725.3706	Chat
850.30774	3164.2153	Ano1
868.6816	3531.1887	Ano1
880.34705	3145.3643	Ano1
912.2946	3288.563	Chat
964.8472	3524.9277	Ano1
976.4318	2983.2993	Ano1
1001.393	3065.3855	Chat
1023.50366	3413.417	Chat
1087.7958	2777.5894	Chat
1104.3121	3368.2485	Ano1
1143.7045	2809.2192	Ano1
1148.3618	3461.9277	Ano1
1151.1128	3009.0974	Ano1
1159.3215	3130.7634	Chat
1159.4004	3140.4246	Chat
1161.3796	3137.617	Chat
1176.1368	2748.705	Ano1
1222.3066	2890.707	Ano1
718.9419	3077.9377	Ano1
783.6983	3425.2324	Ano1
806.3639	3254.202	Ano1
808.7908	3254.6357	Ano1
860.13086	3436.672	Ano1
866.89746	3532.02	Ano1
964.47797	3084.7793	Ano1
981.1315	2939.311	Ano1
1026.349	3361.65	Ano1
1027.8286	3363.4258	Ano1
1032.0143	3362.9702	Ano1
1032.8987	3366.562	Ano1
1042.4492	2777.3086	Ano1
1081.2361	2874.6538	Ano1
1086.39	2879.322	Ano1
1145.2278	2810.1572	Ano1
1070.7544	3117.1187	Trp73
870.2261	3012.6106	Spag16
1010.92395	3307.2793	Spag16
1060.7848	2669.8687	Spag16
1104.9121	3293.8145	Spag16
1139.9773	3127.7993	Spag16
888.47723	2696.0405	Chat
1155.4106	3133.4988	Chat
1160.1544	3140.7383	Chat
657.3294	2773.8784	Ebf3
721.03986	3510.7761	Ebf3
733.5962	3051.1523	Ebf3
760.205	2690.143	Ebf3
793.31055	2787.9087	Ebf3
881.756	2663.3848	Ebf3
945.85156	3208.8447	Ebf3
1085.1147	2752.5957	Ebf3
1150.4506	3005.3455	Nts
865.66943	3327.3232	Ebf3
1093.0033	3526.538	Ebf3
1110.4343	2674.1318	Spag16
698.1173	2749.3032	Nts
717.2228	2813.6375	Nts
755.33685	2703.0935	Chat
757.23584	2708.557	Chat
760.2207	2712.1687	Chat
804.76917	3008.5142	Chat
820.78784	2722.0117	Chat
822.68195	2720.7866	Chat
837.29016	2808.6948	Chat
912.75665	3285.603	Chat
944.97504	3349.7996	Chat
990.6339	2867.6091	Nts
1010.29224	3056.4011	Nts
1021.95294	2988.7964	Chat
1044.0891	2776.8235	Nts
1080.5376	3089.4146	Nts
1154.7776	3134.367	Chat
1158.0492	3132.4067	Chat
1165.6033	3312.1628	Nts
1216.1125	2699.5107	Nts
740.80023	2971.6821	Chat
752.96936	2712.673	Chat
758.76245	2712.1072	Chat
839.40753	2807.8496	Chat
854.83856	3254.3818	Chat
912.4414	3294.7036	Chat
1078.8969	3388.1282	Chat
1159.0491	3136.2825	Chat
1162.372	3133.6365	Chat
653.0981	3271.7446	Ano1
801.26404	3489.3198	Ebf3
807.2589	3355.005	Ebf3
812.558	3356.334	Ebf3
813.5352	3500.9146	Ano1
833.9199	2743.6511	Ebf3
844.5785	2814.2668	Ebf3
863.6493	3432.7888	Ano1
869.5599	3529.269	Ano1
879.1078	2678.8374	Ebf3
891.93567	2787.0918	Ebf3
917.4139	2733.1968	Ebf3
958.2889	3080.9282	Ebf3
978.74426	2941.5454	Ano1
979.62573	2940.7651	Ano1
1125.0273	2893.1274	Ebf3
1125.9258	3385.601	Ebf3
1145.8032	2809.7642	Ano1
1149.6006	3009.36	Ano1
1149.3972	3462.3325	Ano1
1152.8894	3462.7278	Ano1
1188.1747	3261.5862	Ano1
1211.6403	2908.554	Ano1
1221.982	3520.142	Ebf3
1015.1437	2910.4292	Trp73
1106.9241	3333.5835	Trp73
836.04535	3507.4175	Trp73
1120.1362	2768.3333	Trp73
713.22955	2808.485	Nts
739.63745	2735.919	Nts
961.9402	3475.8367	Nts
965.6029	3530.0444	Nts
1086.1097	3153.44	Nts
1209.7136	3484.6355	Nts
1598.5117	3295.5613	Chat
1562.2621	2801.4429	Trp73
1318.9459	3181.2412	Ano1
1359.6877	3183.389	Ano1
1402.4417	2683.8362	Ano1
1407.0974	3263.9153	Ano1
1414.0144	3204.6543	Ano1
1424.3464	2852.003	Ano1
1455.7787	3115.911	Ano1
1458.128	2754.782	Ano1
1475.761	2903.026	Ano1
1512.2994	3250.385	Ano1
1528.8688	3448.2788	Ano1
1529.7133	3243.0234	Ano1
1568.5583	2720.377	Ano1
1671.0168	3329.8628	Ano1
1697.6995	2694.907	Ano1
1773.1482	3187.6633	Ano1
1773.3733	3156.8687	Ano1
1783.973	3272.6675	Ano1
1806.0117	3196.3354	Ano1
1815.1158	3045.2925	Ano1
1245.1882	3392.267	Ebf3
1268.8525	3304.1628	Ebf3
1311.8698	3369.5806	Ebf3
1355.3291	3176.9143	Ebf3
1388.5327	3375.9834	Ebf3
1451.6877	2963.7432	Ebf3
1455.3145	3348.2253	Ebf3
1458.3336	2743.122	Ebf3
1524.478	3213.0776	Ebf3
1524.519	3186.5168	Ebf3
1533.0685	3072.8684	Ebf3
1614.5103	2888.7634	Ebf3
1615.0208	3301.647	Ebf3
1634.1459	3263.3965	Ebf3
1640.4574	2951.34	Ebf3
1686.4469	3224.3774	Ebf3
1693.1508	2644.4636	Ebf3
1706.5055	3264.892	Ebf3
1739.1985	2969.6042	Ebf3
1743.8689	3408.985	Ebf3
1760.2397	3502.1604	Ebf3
1793.1521	3355.827	Ebf3
1506.9602	3456.257	Spag16
1779.9258	3217.6726	Spag16
1392.1635	3455.7903	Nts
1467.6232	3213.9614	Nts
1477.1648	3235.107	Nts
1509.318	3296.4788	Nts
1562.7959	2952.518	Nts
1570.0469	3345.6772	Nts
1706.0979	3408.4585	Nts
1708.3307	3398.016	Nts
1723.9498	3393.504	Nts
1726.1078	2899.191	Nts
1747.4535	3396.9324	Nts
1747.468	3421.957	Nts
1756.4644	3421.812	Nts
1769.4436	2901.3364	Nts
1773.6863	3389.455	Nts
1777.9856	3386.315	Nts
1778.5021	3346.1045	Nts
1785.113	3337.6836	Nts
1785.6514	3344.935	Nts
1788.1031	3326.055	Nts
1788.9231	3382.4395	Nts
1792.443	3349.9583	Nts
1802.7527	3526.7527	Nts
1812.8627	3262.5105	Nts
1820.9338	3328.6687	Nts
1823.3951	3326.461	Nts
1828.4211	3321.1282	Nts
1830.5541	3314.1274	Nts
1831.7888	3320.9692	Nts
1311.2546	2952.3167	Nts
1445.1486	3194.6025	Nts
1462.0563	3208.7686	Nts
1464.072	3208.8726	Nts
1468.3425	3217.0415	Nts
1470.7708	3214.0935	Nts
1517.3934	3238.0488	Nts
1520.7772	3237.876	Nts
1582.3984	3480.937	Nts
1655.907	2802.147	Nts
1707.5437	3402.526	Nts
1726.5277	3388.5781	Nts
1728.666	3388.5632	Nts
1731.8301	3388.7449	Nts
1735.4661	3383.1724	Nts
1756.8711	3425.9875	Nts
1765.9352	3206.694	Nts
1768.1804	3389.7136	Nts
1785.2859	3516.2046	Nts
1788.2617	3373.705	Nts
1789.4573	3347.4329	Nts
1802.6344	3519.6191	Nts
1808.2878	3308.1528	Nts
1817.2264	3322.4065	Nts
1820.4751	3327.373	Nts
1821.4133	3277.5178	Nts
1577.2009	3228.773	Spag16
1589.2275	3358.567	Spag16
1619.4678	3283.9038	Trp73
1636.3279	3264.7437	Trp73
1697.541	2870.5435	Trp73
1788.0648	3128.6987	Spag16
1310.2355	2963.4204	Ebf3
1462.3986	2803.1855	Ebf3
1501.3544	3224.8613	Ebf3
1533.7076	3159.6924	Ebf3
1621.2134	2732.9414	Ebf3
1707.1234	2984.2966	Ebf3
1750.5006	3180.81	Ebf3
1755.3137	3177.3242	Ebf3
1765.1711	3517.1719	Ebf3
1799.9896	2977.6016	Ebf3
1820.9089	3422.6465	Ebf3
1270.3456	3076.1135	Ano1
1287.5378	3033.0889	Ano1
1296.8735	2968.8574	Ano1
1367.0525	2902.058	Ano1
1380.2444	3291.809	Chat
1406.776	2683.0525	Ano1
1411.7083	2790.4236	Ano1
1425.5673	3361.0405	Ano1
1460.0894	2750.5154	Ano1
1463.1621	3209.3906	Ano1
1467.2686	3211.5344	Ano1
1475.0048	2905.369	Ano1
1499.2532	3003.6758	Ano1
1539.3027	3008.3884	Ano1
1582.3002	3217.9355	Ano1
1585.4263	3044.0435	Ano1
1596.2483	3513.0476	Ano1
1652.9364	3472.7087	Ano1
1667.5565	3458.528	Ano1
1673.3806	3180.0146	Chat
1688.6184	3282.8997	Ano1
1689.3549	3321.0105	Ano1
1697.1279	2698.4282	Ano1
1716.4117	3219.063	Ano1
1741.3372	3056.4924	Ano1
1744.4705	3169.0737	Ano1
1758.501	3446.4243	Ano1
1772.6863	2733.4136	Ano1
1778.013	3288.1047	Ano1
1790.1068	3135.6008	Chat
1801.5076	3471.2964	Ano1
1817.7235	3274.202	Ano1
1819.1592	3020.6284	Ano1
1413.1216	2790.5535	Ano1
1516.6326	3238.4016	Ano1
1628.5945	3383.4824	Ano1
1700.3334	2696.551	Ano1
1215.5371	2907.2097	Ano1
1288.1562	3035.8223	Ano1
1299.0374	2969.128	Ano1
1419.4279	2792.0566	Ano1
1440.9185	2949.3027	Ano1
1447.3757	3194.3162	Ano1
1530.477	3446.5151	Ano1
1536.4392	3471.0598	Ano1
1648.8239	2767.4465	Ano1
1672.8004	3447.2363	Ano1
1674.3721	3508.961	Ano1
1678.443	3392.5508	Ano1
1680.9443	3368.7017	Ano1
1688.9905	3321.8757	Ano1
1691.4175	3507.3977	Ano1
1706.501	3488.1765	Ano1
1709.267	3530.4468	Ano1
1713.641	3151.124	Ano1
1774.6198	2664.578	Ano1
1818.2502	3208.1545	Ano1
1302.8011	3065.563	Trp73
1558.7466	3369.5056	Trp73
1628.0155	3492.3152	Trp73
1676.6254	2880.4082	Trp73
1711.761	2968.2183	Trp73
1718.9742	3221.4954	Spag16
1815.4479	2775.2585	Spag16
1823.0032	3098.7954	Spag16
1354.6741	3213.9924	Chat
1503.929	3512.5828	Chat
1620.1853	3320.1023	Chat
1692.9977	3302.5266	Chat
1705.3167	3358.5496	Spag16
1741.8474	3326.579	Spag16
1221.6277	3520.018	Ebf3
1268.2646	3245.5117	Ebf3
1304.6658	2848.9617	Ebf3
1426.1947	2989.2205	Ebf3
1443.0614	3041.143	Ebf3
1528.6823	3280.8276	Ebf3
1599.0677	3217.3423	Ebf3
1623.4475	2732.207	Ebf3
1655.4153	3145.1792	Ebf3
1680.8392	2658.992	Ebf3
1683.1458	3493.692	Ebf3
1704.925	2860.3462	Ebf3
1719.7954	2927.3616	Ebf3
1754.788	3228.321	Ebf3
1805.8298	3246.1392	Ebf3
1276.658	2957.2278	Nts
1356.0133	3180.0894	Nts
1357.5093	3180.6294	Nts
1397.0237	3354.275	Nts
1427.8678	3430.1519	Nts
1509.552	3240.3755	Nts
1513.552	3293.5308	Nts
1528.1808	2837.3188	Nts
1600.0681	3383.4226	Nts
1636.6699	3456.25	Nts
1650.8666	2855.5615	Nts
1656.2504	3446.3977	Nts
1663.8438	3508.0122	Nts
1705.7761	3404.7546	Nts
1723.071	3393.3848	Nts
1728.5625	3386.2537	Nts
1737.5476	3473.803	Nts
1742.184	3383.211	Nts
1747.0085	3379.1184	Nts
1747.4008	3380.625	Nts
1755.9868	3415.9722	Nts
1775.709	3502.8618	Nts
1779.6348	3348.1836	Nts
1780.0259	3388.5085	Nts
1780.2756	3511.2915	Nts
1782.3828	3347.1548	Nts
1783.7806	3345.9128	Nts
1784.4797	3346.4595	Nts
1796.3842	3379.6191	Nts
1805.9402	3259.039	Nts
1811.3297	3513.935	Nts
1812.6428	3283.2402	Nts
1815.4899	3296.7996	Nts
1817.3435	3324.9207	Nts
1818.9451	3323.1667	Nts
1819.0326	3441.1855	Nts
1820.4812	3495.5376	Nts
1821.8167	3328.3152	Nts
1824.1012	3331.2703	Nts
1824.1594	3437.5168	Nts
1824.5586	3443.5962	Nts
1824.673	3445.608	Nts
1825.9707	3324.948	Nts
1830.225	3315.78	Nts
1829.9703	3462.2876	Nts
1832.712	3314.6797	Nts
1272.1067	2684.1265	Ebf3
1467.0461	3366.099	Ebf3
1567.6329	2762.3108	Ebf3
1620.9807	3199.447	Ebf3
1629.8029	3484.4753	Ebf3
1719.2754	3456.0957	Ebf3
1586.5492	3529.9321	Spag16
1235.5913	2935.2417	Nts
1434.7065	3413.9204	Nts
1476.0989	2898.8335	Nts
1483.8887	2678.5112	Nts
1510.1993	3236.9995	Nts
1510.3827	3236.0776	Nts
1521.2009	2660.3071	Chat
1604.294	2713.4395	Chat
1623.2286	3487.7878	Chat
1641.0115	3517.1038	Chat
1643.514	3475.6992	Chat
1654.5951	3415.937	Nts
1705.7773	3396.9402	Nts
1710.8027	3395.7456	Nts
1727.0146	3395.6558	Nts
1736.9768	2771.2437	Nts
1742.9165	3384.8857	Nts
1751.1514	3400.4858	Nts
1755.0748	3510.7754	Nts
1767.6188	3393.2761	Nts
1774.0911	3388.2173	Nts
1784.846	3344.6284	Nts
1786.0172	3513.6675	Nts
1811.7037	3398.6938	Nts
1817.6189	3330.0952	Nts
1825.3489	3331.272	Nts
1833.3688	3352.0132	Nts
1459.7156	3285.539	Chat
1461.8427	2734.1003	Chat
1514.3275	3429.5293	Chat
1661.3901	3529.4563	Chat
1771.9065	3327.532	Chat
1247.5295	3394.3599	Ebf3
1272.7043	3358.2415	Ano1
1273.344	3358.941	Ano1
1291.1447	3199.6685	Ebf3
1357.8152	3467.2856	Ebf3
1359.1252	3184.651	Ebf3
1376.2142	3423.899	Ano1
1397.2686	3273.3447	Ebf3
1404.611	3472.1719	Ebf3
1413.9788	2988.793	Ano1
1415.6113	3437.3179	Ano1
1418.6738	2797.1023	Ano1
1445.1727	3191.3662	Ano1
1461.5139	2754.305	Ano1
1462.0928	2752.192	Ano1
1488.637	3204.5073	Ebf3
1522.8406	2995.3582	Ebf3
1538.9274	3007.1978	Ano1
1593.4734	3434.8862	Ano1
1595.7384	3328.7957	Ebf3
1609.8867	3496.599	Ano1
1645.1587	3015.0522	Ano1
1658.5752	3297.5332	Ano1
1702.3499	3508.3425	Ano1
1719.4482	2915.3694	Ebf3
1738.3411	2978.3276	Ebf3
1748.0764	3453.8242	Ano1
1753.24	3231.716	Ebf3
1758.2621	2718.222	Ebf3
1790.4424	3127.6152	Ebf3
1804.9874	3246.4272	Ebf3
1807.1976	2720.7578	Ebf3
1808.9412	3268.304	Ebf3
1827.6918	3287	Ebf3
1829.8961	3454.775	Ebf3
1223.4355	2934.3833	Trp73
1693.4968	2927.123	Trp73
1764.9869	3448.7104	Trp73
1349.6973	3373.319	Trp73
1521.1614	3512.5144	Trp73
1462.5297	2752.4724	Nts
1467.2633	3216.7817	Nts
1489.4493	3406.3228	Nts
1514.32	2865.768	Nts
1515.782	3239.182	Nts
1517.8596	3337.66	Nts
1530.8713	3456.1765	Nts
1578.8328	3511.107	Nts
1654.4199	3526.814	Nts
1655.4558	2804.4016	Nts
1683.5306	2859.912	Nts
1691.933	3416.7983	Nts
1703.5817	2644.894	Nts
1713.2776	3517.3855	Nts
1715.4404	3442.9758	Nts
1727.8069	3392.267	Nts
1730.2316	3387.6953	Nts
1744.2122	3475.8777	Nts
1758.2361	3419.0325	Nts
1764	3383.6648	Nts
1767.2234	3356.5168	Nts
1772.2324	3408.1086	Nts
1777.4944	3349.1067	Nts
1778.0769	3392.1362	Nts
1779.4106	3350.51	Nts
1780.0916	3376.2207	Nts
1780.0807	3468.571	Nts
1782.085	3349.5164	Nts
1793.6969	3339.2585	Nts
1800.9723	3508.0378	Nts
1807.8226	3254.584	Nts
1809.0359	3442.4624	Nts
1810.942	3400.0723	Nts
1812.4832	3263.1152	Nts
1819.0455	3328.7024	Nts
1820.1902	3324.9949	Nts
1820.642	3344.186	Nts
1823.6761	3324.2144	Nts
1824.1316	3320.0552	Nts
1825.1295	3316.9321	Nts
1825.4402	3444.7844	Nts
1825.6316	3450.0864	Nts
1826.7571	3316.8037	Nts
1827.2815	3321.3862	Nts
1827.8201	3320.1907	Nts
1896.6428	3250.6501	Chat
1968.317	3316.166	Chat
2005.0072	3249.4812	Chat
2217.8657	3455.691	Chat
1961.584	3017.26	Trp73
2176.8735	2788.3804	Trp73
2253.7532	2848.401	Trp73
2269.0654	3524.4946	Trp73
2279.4814	3491.1304	Trp73
2286.9294	3483.947	Trp73
2294.351	3011.1333	Trp73
2299.0205	3527.5923	Trp73
2309.7778	3470.5356	Trp73
2319.8088	3385.0593	Trp73
2324.6162	3436.428	Trp73
2326.4766	3398.4148	Trp73
2342.5781	3300.974	Trp73
2342.691	3209.0012	Trp73
2343.3386	3190.3618	Trp73
2343.4062	3285.6467	Trp73
2345.2573	3262.1252	Trp73
2345.9663	3306.1343	Trp73
2347.018	3193.5715	Trp73
2349.8938	3018.632	Trp73
2350.2593	3010.4834	Trp73
2353.9656	3137.6174	Trp73
2356.3965	2972.367	Trp73
2357.5957	2934.8992	Trp73
2359.1392	2921.8994	Trp73
2359.372	2930.1057	Trp73
2359.5913	3342.405	Trp73
2362.2244	2991.9246	Trp73
2362.6326	3024.5356	Trp73
2368.8823	3373.1743	Trp73
2372.2654	3348.3713	Trp73
2374.148	3328.8723	Trp73
2381.4438	3150.3953	Trp73
2386.579	3341.4402	Trp73
2388.3008	3227.833	Trp73
2389.7112	2843.0447	Trp73
2390.332	3315.606	Trp73
2393.0425	3223.6035	Trp73
2393.3162	3187.9937	Trp73
2393.3062	3323.024	Trp73
2398.536	2946.1848	Trp73
2400.7896	2987.6855	Trp73
2403.8801	2975.5437	Trp73
2407.2993	3020.4858	Trp73
2407.932	2919.8555	Trp73
2420.3354	2969.0452	Trp73
2420.7476	2887.9282	Trp73
2426.7063	3245.4875	Trp73
2429.0476	2882.6055	Trp73
2429.897	2912.1196	Trp73
2430.5054	2966.049	Trp73
2431.6187	2887.254	Trp73
1842.4506	3477.1821	Ano1
1849.1334	2721.4348	Ano1
1849.7455	3131.5415	Ano1
1855.941	3108.227	Ano1
1902.2057	2881.339	Ano1
1922.6433	2938.5967	Ano1
1922.5447	3213.24	Ano1
1926.1514	2865.539	Ano1
1932.9863	3079.7717	Ano1
1937.2477	3124.814	Ano1
1938.2859	2973.8464	Ano1
1954.7725	2978.2703	Ano1
1981.6914	3121.9712	Ano1
1985.1473	2967.4714	Ano1
2012.5817	2920.5808	Ano1
2013.1738	3103.1555	Ano1
2026.0913	2943.0906	Ano1
2034.3164	3278.509	Ano1
2047.215	3027.265	Ano1
2053.4128	3398.0728	Ano1
2057.1821	3474.7456	Ano1
2063.2378	3043.2253	Ano1
2064.934	3292.169	Ano1
2070.808	2966.0073	Ano1
2079.8337	3182.2786	Ano1
2084.0234	3264.1824	Ano1
2084.7998	2800.0718	Ano1
2085.7092	3266.1829	Ano1
2086.0208	3259.078	Ano1
2131.0073	2927.751	Ano1
2136.425	2932.9812	Ano1
2162.0913	2881.771	Ano1
2184.8945	2998.0093	Ano1
2188.763	3379.5254	Ano1
2194.9668	3265.8694	Ano1
2210.2268	3382.9446	Ano1
2211.5571	2778.9045	Ano1
2212.391	3372.5957	Ano1
2212.954	2732.9062	Ano1
2223.5803	3337.8586	Ano1
2226.872	2913.951	Ano1
2230.503	2798.6672	Ano1
2237.571	3015.1404	Ano1
2258.2036	3249.524	Ano1
2259.6106	3163.8438	Ano1
2263.6072	2819.8428	Ano1
2286.913	3251.7886	Ano1
2288.1594	2816.2542	Ano1
2295.1235	3012.3506	Ano1
2295.9495	3068.073	Ano1
2300.636	3403.5352	Ano1
2301.2642	2909.5415	Ano1
2303.359	2824.0103	Ano1
2314.9163	3152.3237	Ano1
2315.1484	3279.1934	Ano1
2344.063	2777.0942	Ano1
2348.5994	2835.8198	Ano1
2353.3801	2905.597	Ano1
2354.888	2802.4902	Ano1
2355.2756	2864.8547	Ano1
2363.0225	2760.1646	Ano1
2379.8948	3270.591	Ano1
2389.2407	3056.8467	Ano1
2390.591	2833.9692	Ano1
2414.5757	3386.8354	Ano1
2428.833	3473.5586	Ano1
1873.6775	2859.2114	Ebf3
1940.9528	3046.9614	Ebf3
1959.4092	3052.8647	Ebf3
1962.2057	3277.696	Ebf3
1973.4457	3060.3618	Ebf3
1990.009	3016.9233	Ebf3
1998.6436	3110.0369	Ebf3
2035.2341	2792.5906	Ebf3
2037.4639	3147.5151	Ebf3
2040.9324	2898.5583	Ebf3
2043.6616	3073.056	Ebf3
2052.4744	2970.2207	Ebf3
2061.5854	2979.4912	Ebf3
2069.3918	2829.7349	Ebf3
2084.285	3375.4048	Ebf3
2093.8906	3376.7957	Ebf3
2099.7288	2783.711	Ebf3
2105.2249	3358.4248	Ebf3
2108.5164	3445.3293	Ebf3
2112.3052	2821.8462	Ebf3
2134.9722	3086.2593	Ebf3
2137.8218	3076.3066	Ebf3
2144.7175	2823.6733	Ebf3
2145.1614	3406.2742	Ebf3
2156.2856	3398.2456	Ebf3
2162.2302	3351.6753	Ebf3
2173.0376	3468.1362	Ebf3
2176.4312	2908.3035	Ebf3
2183.0273	3375.1094	Ebf3
2210.7444	2647.8545	Ebf3
2218.7952	2750.9114	Ebf3
2224.3086	3195.685	Ebf3
2225.203	3280.2344	Ebf3
2237.2368	3255.2217	Ebf3
2241.013	2788.524	Ebf3
2269.212	2981.257	Ebf3
2276.8203	3024.97	Ebf3
2293.2864	3467.7317	Ebf3
2295.1245	3240.5972	Ebf3
2295.3906	3047.6025	Ebf3
2350.096	2847.9292	Ebf3
2353.189	2871.1052	Ebf3
2392.8364	2843.589	Ebf3
2403.6768	2682.0952	Ebf3
1881.6853	2749.5977	Spag16
1919.8228	2882.0957	Spag16
1943.9929	3198.2488	Spag16
2024.041	2980.356	Spag16
2053.7593	2934.2578	Spag16
2128.0713	2913.7742	Spag16
2140.0354	3419.289	Spag16
2162.9824	3389.971	Spag16
2227.3667	2899.9712	Spag16
2240.184	2853.3657	Spag16
2254.939	3522.7969	Spag16
2269.3435	3503.7183	Spag16
2274.234	3499.5493	Spag16
2277.5264	3494.659	Spag16
2280.2651	3507.3274	Spag16
2281.1338	3493.2048	Spag16
2285.9048	3404.7622	Spag16
2289.771	3476.7715	Spag16
2290.1218	3477.7239	Spag16
2301.4966	3349.368	Spag16
2309.1907	3450.179	Spag16
2317.0417	3382	Spag16
2317.6963	3375.3584	Spag16
2317.9883	3384.4111	Spag16
2318.2598	3423.791	Spag16
2320.8594	3249.1309	Spag16
2321.2305	3115.2622	Spag16
2322.0737	3377.5977	Spag16
2323.7827	3433.6902	Spag16
2323.9648	3437.9575	Spag16
2327.2703	3492.0344	Spag16
2327.5923	3406.1948	Spag16
2328.4966	3397.5635	Spag16
2329.5059	3368.1116	Spag16
2331.1985	3367.9429	Spag16
2331.8894	3369.8718	Spag16
2332.5527	3474.9812	Spag16
2333.977	3474.5938	Spag16
2334.9155	3400.7312	Spag16
2336.2976	3229.7793	Spag16
2335.7847	3456.5933	Spag16
2336.0862	3398.0757	Spag16
2336.4482	3349.202	Spag16
2337.6274	3157.4463	Spag16
2337.412	3357.8054	Spag16
2338.0103	3352.7437	Spag16
2339.2224	2793.5405	Spag16
2340.0244	3233.7446	Spag16
2339.967	3297.589	Spag16
2340.1382	3248.1543	Spag16
2340.1946	3247.3345	Spag16
2340.0989	3420.4272	Spag16
2340.5469	3300.1445	Spag16
2340.8174	3340.5886	Spag16
2341.354	3314.0366	Spag16
2341.5474	3193.5935	Spag16
2341.9087	3171.3506	Spag16
2342.3352	3076.5005	Spag16
2343.3013	3311.1199	Spag16
2343.3281	3438.705	Spag16
2344.0103	3275.1323	Spag16
2344.6138	3172.461	Spag16
2345.2258	3182.3242	Spag16
2345.2644	3296.6938	Spag16
2345.3943	3274.7007	Spag16
2345.7732	3222.7666	Spag16
2345.8374	3185.3152	Spag16
2346.2004	3261.623	Spag16
2346.396	3362.6946	Spag16
2346.8025	3312.9622	Spag16
2346.984	3296.4375	Spag16
2347.2903	2970.5776	Spag16
2347.5754	3271.064	Spag16
2348.1978	3144.1555	Spag16
2348.211	3297.8652	Spag16
2348.4668	3074.08	Spag16
2347.8682	3436.1396	Spag16
2348.7046	3288.7336	Spag16
2349.2388	3192.7473	Spag16
2349.593	3290.8457	Spag16
2349.6492	3318.5898	Spag16
2349.8313	3365.6396	Spag16
2350.0144	2919.651	Spag16
2350.407	3143.8877	Spag16
2350.2957	3284.8994	Spag16
2350.574	3245.6003	Spag16
2350.1167	3428.0437	Spag16
2350.7524	3154.9006	Spag16
2350.8762	3278.3508	Spag16
2351.3577	3229.1025	Spag16
2351.6118	3153.5737	Spag16
2351.687	3257.2212	Spag16
2351.374	3433.631	Spag16
2351.9219	3281.6987	Spag16
2352.329	3174.5986	Spag16
2352.3823	3137.3691	Spag16
2352.6577	3077.0793	Spag16
2352.4834	3416.8088	Spag16
2353.5332	3426.0933	Spag16
2354.3833	2972.5212	Spag16
2354.39	2929.045	Spag16
2354.6758	2974.634	Spag16
2354.7131	2971.597	Spag16
2355.3496	2974.7979	Spag16
2356.1362	3003.1477	Spag16
2356.1802	2937.024	Spag16
2356.7466	2932.1956	Spag16
2357.187	3177.4285	Spag16
2357.2488	2932.9214	Spag16
2357.5312	3350.0544	Spag16
2357.934	3130.4944	Spag16
2358.1978	2932.358	Spag16
2358.9556	2972.5806	Spag16
2359.038	3289.8623	Spag16
2359.3474	3179.4268	Spag16
2359.3916	2945.0198	Spag16
2359.698	3007.0012	Spag16
2359.9048	3022.506	Spag16
2360.0981	3050.3696	Spag16
2360.2512	3117.784	Spag16
2360.476	3181.6685	Spag16
2360.3967	2904.8403	Spag16
2360.8477	3127.1191	Spag16
2360.6553	3375.3103	Spag16
2360.8936	2941.0374	Spag16
2361.055	2965.4004	Spag16
2361.5415	3175.7363	Spag16
2361.5435	2907.023	Spag16
2362.2703	3332.4495	Spag16
2362.7354	2996.649	Spag16
2363.0386	3054.33	Spag16
2362.761	3371.2546	Spag16
2363.1396	3027.356	Spag16
2363.2725	3064.0242	Spag16
2363.2053	2984.872	Spag16
2363.5063	2997.407	Spag16
2364.3247	3160.4524	Spag16
2364.08	3398.7573	Spag16
2364.5286	2992.8633	Spag16
2365.639	3286.9844	Spag16
2365.7336	3196.562	Spag16
2365.706	3270.2734	Spag16
2367.6592	3093.9292	Spag16
2367.953	3181.6033	Spag16
2369.6582	3375.9985	Spag16
2370.0654	3045.5151	Spag16
2369.5479	2866.979	Spag16
2370.2715	3151.469	Spag16
2370.0188	2924.451	Spag16
2370.0325	2889.7	Spag16
2370.1394	3361.3157	Spag16
2371.5674	3263.4785	Spag16
2372.259	3212.754	Spag16
2372.3286	3294.638	Spag16
2373.7163	3325.043	Spag16
2374.1692	3370.903	Spag16
2374.44	3308.1758	Spag16
2374.9402	3221.864	Spag16
2374.86	2914.539	Spag16
2375.0242	2982.5605	Spag16
2376.2188	3042.5593	Spag16
2376.2974	3154.912	Spag16
2376.1978	3366.0864	Spag16
2376.2627	2885.8354	Spag16
2376.936	3369.392	Spag16
2377.335	2981.663	Spag16
2377.247	3325.3599	Spag16
2379.5823	2996.8494	Spag16
2379.4216	2879.058	Spag16
2379.6987	3364.4954	Spag16
2381.343	3156.1108	Spag16
2381.3076	3206.438	Spag16
2380.8657	2864.8577	Spag16
2381.1885	2869.621	Spag16
2381.1948	2868.1912	Spag16
2382.699	3137.606	Spag16
2382.8203	3117.6147	Spag16
2383.9033	2888.2844	Spag16
2384.4875	3124.532	Spag16
2384.666	3156.5806	Spag16
2384.5393	3262.7705	Spag16
2384.399	3350.2595	Spag16
2384.5906	3355.5515	Spag16
2384.8555	2971.7883	Spag16
2384.7346	3346.5156	Spag16
2384.3704	2781.614	Spag16
2385.324	3271.8015	Spag16
2385.6262	3160.7153	Spag16
2385.3777	3353.7566	Spag16
2385.5398	3350.926	Spag16
2385.6611	2966.358	Spag16
